 distance[ft],uprime[ft/s],vprime[ft/s],wprime[ft/s],pprime[rad/s]
   77900.000000000000      ,   1.3702187862508886      ,  0.72617820016643775      ,   2.5987091733896817      ,   1.7315020857522637E-002
   77920.000000000000      ,   1.5612716235120094      ,   1.4730334990081679      ,   2.2681099154035738      ,   4.4927697317389402E-002
   77940.000000000000      ,  0.61210495108061735      ,   1.1045828034924368      ,   2.9478587123129452      ,   2.7479175047641746E-002
   77960.000000000000      , -0.65449148813496349      ,  0.18797183853354871      ,   2.7727768341779209      ,   1.4124286692444480E-002
   77980.000000000000      ,  -1.5626043592621275      ,  0.80070285507757299      ,   1.3853637115950035      ,   3.5929867431673285E-002
   78000.000000000000      ,  -1.9114191007619505      ,   1.5708813341944976      ,   1.6762526898620913      ,  -4.6916410881842896E-002
   78020.000000000000      ,  -1.7950910043241306      ,   2.5118241178956766      ,   1.1772627478091175      ,   2.6751923775556940E-003
   78040.000000000000      ,  -1.6399763118077926      ,   4.4944358592380729      ,  0.52261939433139959      ,   1.3099560089235841E-002
   78060.000000000000      ,  -3.1130196638079637      ,   4.0332968143161070      ,   2.6302011789104202E-002 ,   4.7176304999439027E-002
   78080.000000000000      ,  -3.7138714116449116      ,   3.5760677795401996      ,  0.35701263170759673      ,  -2.8608024662585090E-002
   78100.000000000000      ,  -3.7235022604901724      ,   5.1861081924701287      ,  0.66101303789541133      ,  -9.3437823442754336E-002
   78120.000000000000      ,  -2.9097639088753504      ,   6.1003905754998407      ,  -1.3897505906991492      , -0.10922251227325011     
   78140.000000000000      ,  -2.1044214986659946      ,   5.0966811279457156      ,  -1.2444101680094710      ,  -7.0933081643315188E-002
   78160.000000000000      ,  -2.6937463711710246      ,   3.7618826906480760      ,  -1.9066400874784348      ,  -3.2292677461830760E-002
   78180.000000000000      ,  -2.6876654954864252      ,   3.7888488275605896      ,  -2.8335639414651181      ,   2.4791953357301458E-002
   78200.000000000000      ,  -2.7491787223651745      ,   3.8205363348705257      ,  -3.5333488067477847      ,   8.2386697176137003E-002
   78220.000000000000      ,  -3.6443240743228240      ,   3.2754653872628903      ,  -1.3279313587479094      ,  0.10424750794272257     
   78240.000000000000      ,  -4.6152382136894001      ,   2.2851479417617289      ,  -1.4061808618721154      ,   9.7829576114952330E-004
   78260.000000000000      ,  -4.7514465317051018      ,   4.6327360951390721      , -0.34272822956772570      ,  -2.6190338692628581E-003
   78280.000000000000      ,  -4.2731655386071541      ,   4.2970208650058268      ,  -1.4308247770889757      ,   1.6779145938843269E-003
   78300.000000000000      ,  -4.5127016880991153      ,   5.7107253292716349      ,  -1.7388598014875294      ,   4.0075283638970199E-002
   78320.000000000000      ,  -4.7614595436375948      ,   4.1183144802563021      ,  -2.6788704108451364      ,   3.5472633578530588E-002
   78340.000000000000      ,  -3.9683974641123942      ,   3.7208286857491117      ,  -1.9684813775341956      ,   2.8041153195986383E-002
   78360.000000000000      ,  -3.6593194266152782      ,   4.7748652839656502      ,  -2.1007969024527284      ,  -2.3469357719750405E-002
   78380.000000000000      ,  -1.8699119596967395      ,   5.2410699148669710      ,  -1.5075387996129663      ,  -2.5606717449582806E-002
   78400.000000000000      , -0.59139122292492441      ,   5.0595913144372178      ,  -1.8256392985303651      ,  -6.9975425132041288E-002
   78420.000000000000      ,  0.15862941110745321      ,   4.6468618411600948      ,  -2.3593403854288844      ,  -4.0795982136211724E-002
   78440.000000000000      ,  -2.0514077553270025      ,   3.5296256741513639      ,  -2.2666467148088887      ,  -6.5888291394392270E-002
   78460.000000000000      ,  -1.5680089648839348      ,   3.2501642327584710      ,  -3.1228021720016970      ,   6.7653917983590654E-003
   78480.000000000000      , -0.89391668683237158      ,   4.0986245862884054      ,  -2.1466456780965615      ,   1.6050614325312917E-002
   78500.000000000000      , -0.70495462856573443      ,   3.6036836494344815      ,  -2.2455288963845530      ,  -1.1232077345866981E-002
   78520.000000000000      , -0.69102215774460285      ,   4.1476885287693088      ,  -1.2045648799360567      ,  -4.4780016148744439E-002
   78540.000000000000      , -0.55910554457531625      ,   3.9091205781379039      ,  -1.5050396310509213      ,  -7.4108759056208021E-002
   78560.000000000000      ,  -1.2552174617041598      ,   3.8004819102050149      ,  -1.5953639239810087      ,  -7.6293323716595307E-002
   78580.000000000000      ,  -2.2658541532543786      ,   3.4322506314656316      ,  -1.3396610865738512      , -0.10017894215525597     
   78600.000000000000      ,  -1.3967459662663289      ,   2.7201169785809975      , -0.65784343286454483      ,  -5.4462071532185061E-002
   78620.000000000000      ,  -1.3395738396383048      ,   4.2097962482358584      , -0.83349854335522044      ,  -5.7851759393688440E-003
   78640.000000000000      ,  -1.0932204785560171      ,   4.1053650613575012      ,  -1.2271239318307186      ,  -1.9227025310719580E-002
   78660.000000000000      ,  -1.2770056599332185      ,   4.4305838862185265      , -0.16386916495543846      ,   5.6182375303666050E-002
   78680.000000000000      , -0.87103827602005779      ,   3.4270930677660618      ,  0.65806801083810840      ,  -4.8687205870447871E-002
   78700.000000000000      ,   8.3833167978727460E-002 ,   5.0839872742213847      ,  0.39395560196644469      ,  -3.1825394614281272E-002
   78720.000000000000      ,  0.12524170492980036      ,   5.5348382946327499      ,   1.7405503255417831      ,  -9.9569472665543644E-003
   78740.000000000000      , -0.25673795004254180      ,   7.0795248107226696      ,   2.1998363570731621      ,   2.0781626720959474E-002
   78760.000000000000      ,  -1.4785798116426185      ,   5.8494027202247558      ,   1.1216752557614067      ,  -2.3538600877080637E-002
   78780.000000000000      ,  -3.0792975125403328      ,   4.7253898790497102      ,  0.25766604548967087      ,  -3.0923374268837633E-002
   78800.000000000000      ,  -2.9757379508142567      ,   4.1471465836523880      ,   1.4741279376520475      ,  -5.1451297310578063E-002
   78820.000000000000      ,  -3.2444418617680904      ,   5.0093899109408646      ,   2.3803029335176338      ,  -3.5111831114733379E-002
   78840.000000000000      ,  -2.1835947580475406      ,   5.1698317624936143      ,   2.3251027916602904      ,  -3.5318373693992759E-002
   78860.000000000000      ,  -2.1857949632489202      ,   4.1313753964468836      ,   2.9414576402934518      ,  -6.4999736084962439E-003
   78880.000000000000      ,  -2.3421253711056442      ,   5.3882860424148769      ,   1.9169989767250231      ,   3.3780763762756162E-002
   78900.000000000000      ,  -2.0140080316263353      ,   5.0646100004033672      ,   1.4710321926223153      ,   1.2293533992903356E-002
   78920.000000000000      ,  -1.8073740541298515      ,   6.1866524850408666      ,   2.8880546861233665      ,   1.0178899303371434E-002
   78940.000000000000      ,  -1.3394326471932705      ,   6.5132681725767609      ,   9.4018650574568208E-002 ,   4.2538159317939285E-002
   78960.000000000000      ,  -1.8503769307304458      ,   7.4171136372871933      ,   1.7019976607607725      ,  -8.5080681251739620E-003
   78980.000000000000      ,  -1.8798296282077309      ,   8.0036151513002451      ,   1.3400022758472043      ,   3.6658720490974905E-002
   79000.000000000000      ,  -2.8155058487139479      ,   7.8659709863697040      ,   1.3697370125986121      ,   3.6087934449983215E-003
   79020.000000000000      ,  -2.2796217159407424      ,   7.2074808726689437      ,  0.81870244963843741      ,  -2.3102326996225248E-002
   79040.000000000000      ,  -1.7908111602158341      ,   7.5232173821197783      ,  -4.9391131839878484E-002 ,   2.9799011654245561E-003
   79060.000000000000      ,  -2.4415319643194389      ,   7.1061528451964699      ,  0.73882836858849854      ,  -2.5999510237269111E-002
   79080.000000000000      ,  -2.4368188716326515      ,   7.3277902646061381      ,  -1.0927656402065455      ,   8.8714196865772484E-003
   79100.000000000000      ,  -1.0058786213248703      ,   8.1588960769622219      ,  0.46758393656411401      ,   7.8238534042758701E-003
   79120.000000000000      ,  -1.0913121392308207      ,   7.3519660444219284      ,  -1.0691905838834974      ,  -5.2500290043551459E-002
   79140.000000000000      ,  -1.7197456777792957      ,   6.3872137851223174      ,  -1.9383844026173629      ,   1.0636953885488378E-003
   79160.000000000000      ,  -1.3137796689573364      ,   6.7254192152008692      , -0.38166541086157929      ,  -7.0042526900884333E-002
   79180.000000000000      , -0.77246748441549218      ,   7.0931160770001469      ,  -1.7518334313838959      ,   4.3250210338119698E-003
   79200.000000000000      ,  -1.5718878291020228      ,   6.4159138346034963      ,  -1.7191493751182712      ,   2.0494108274259286E-002
   79220.000000000000      , -0.61698237816924528      ,   6.9002969508630958      ,  -2.9129251258573281      ,  -5.0320407996266449E-002
   79240.000000000000      , -0.19735602295431909      ,   7.5158041919217631      ,  -2.2048071303513090      ,  -7.4752451594033015E-002
   79260.000000000000      , -0.67238780275241528      ,   6.6637200660259861      ,  -2.8483950903865094      , -0.10965681191845619     
   79280.000000000000      ,  -1.5192199112115752      ,   5.7671497258862248      ,  -1.8635185629250639      ,  -8.9034368306622716E-002
   79300.000000000000      ,  -1.9680337749260217      ,   4.4558119554150553      ,  -2.2762297799169708      ,  -6.1307113575091582E-002
   79320.000000000000      ,  -1.8021119796384235      ,   4.1367170944369827      ,  -1.2705205814733089      ,   3.9348718298545388E-003
   79340.000000000000      , -0.95616869146759120      ,   3.7985740887997435      ,  -1.6051273841322851      ,  -4.6322412530084969E-002
   79360.000000000000      ,   4.1290540622849987E-002 ,   4.0854237680356835      ,  -3.0239415706854742      , -0.12364893525669016     
   79380.000000000000      , -0.77133681882075489      ,   1.9101113866343018      ,  -2.9198416058713534      ,  -4.9602468428039365E-002
   79400.000000000000      ,  0.53970179540774854      ,  0.91876330755277402      ,  -3.6899242650648598      ,  -2.0421570010723752E-002
   79420.000000000000      ,  -3.2112711829798544E-002 ,   1.0601309563314076      ,  -4.0319763556552370      ,  -1.2109040275958773E-002
   79440.000000000000      ,  0.92955235351684595      ,   1.1877974406221683      ,  -4.5387266817895586      ,  -9.2720389595035545E-003
   79460.000000000000      ,  0.59426457307602443      ,   1.2801265384476623      ,  -4.4490118695052141      ,   8.1257703742660142E-002
   79480.000000000000      ,   1.9825760574946829      ,   1.4500513068624061      ,  -4.0963539635593804      ,  0.13790763914743392     
   79500.000000000000      ,   2.5610808547754309      ,   1.7677629808352431      ,  -3.7834071287403379      ,  0.18732358075491176     
   79520.000000000000      ,   2.0906078495893681      ,   1.5819200025792182      ,  -3.0730154303735029      ,   5.7124645981066854E-002
   79540.000000000000      ,   1.8669996273356848      ,  0.66965078557068669      ,  -3.5169413443089375      ,   6.1395417853276651E-002
   79560.000000000000      ,   2.9891135113196161      ,  0.29312509830451683      ,  -2.8191424432110912      ,   3.5692862533571762E-002
   79580.000000000000      ,   2.6015934904198650      ,  0.34019536668064088      ,  -2.4786026839141302      ,  -8.3165937481603197E-002
   79600.000000000000      ,   1.7119940412932335      ,  0.76905384905881180      ,  -2.9669417583259841      ,  -3.7169056155686629E-002
   79620.000000000000      ,   1.5553015032122464      ,  0.65050995699152336      ,  -1.2144210825427746      ,  -1.8423907152456821E-002
   79640.000000000000      ,   2.3726243884681200      ,  0.61470216144762069      ,  -1.9971811934060433      , -0.11331441317108285     
   79660.000000000000      ,   1.9576812896935181      ,   1.9245710974973713      ,  -3.2677597796228821      ,  -5.0281759320226292E-002
   79680.000000000000      ,   2.5571660229867006      ,  0.82595466982782251      ,  -2.9297008731034588      ,  -6.4930731567096042E-002
   79700.000000000000      ,   3.1530215194959998      ,   1.2329095706912419      ,  -4.1302225216139901      ,  -3.4175996969262962E-002
   79720.000000000000      ,   2.7725615439390001      ,   1.3320692201607574      ,  -3.7792423119036260      ,   4.2702923921289623E-003
   79740.000000000000      ,   2.6542808942200349      ,   1.1917289240982520      ,  -2.9872591539041942      ,   1.0849296118589638E-002
   79760.000000000000      ,   3.6049944019875855      ,   1.1202459252794932      ,  -2.4829056559042453      ,   9.7812089945850944E-003
   79780.000000000000      ,   3.2516419983653853      , -0.21964587731089999      ,  -3.5859328911299713      ,   1.8804726250768858E-002
   79800.000000000000      ,   4.7930978194234379      ,   1.3575875108130195      ,  -3.8227115859869349      ,  -2.8596799716753343E-002
   79820.000000000000      ,   5.6608180322213109      ,  0.48582138127847957      ,  -3.8558812133126157      ,  -7.0358607899807021E-003
   79840.000000000000      ,   5.3362115094303197      ,  0.72474904547459218      ,  -4.0787004684542412      ,   8.4192243287091271E-003
   79860.000000000000      ,   4.3451271515218730      ,   1.2293581215846339      ,  -4.6577003249228293      ,   2.8077710286099473E-002
   79880.000000000000      ,   3.2832016064713248      ,   2.2349522052726032      ,  -3.0654494677408226      ,   5.3105884397001708E-002
   79900.000000000000      ,   3.5131212687078901      ,   1.5256223923589625      ,  -4.1855827809391579      ,   4.6700079281430461E-002
   79920.000000000000      ,   3.6539501318859089      ,   1.0528941241599883      ,  -2.6458356355801951      ,   1.2118859731529047E-002
   79940.000000000000      ,   4.0733930512592984      , -0.11071683649186280      ,  -2.1072569842796214      ,   3.0556488613270403E-002
   79960.000000000000      ,   3.1346900512733562      ,  -1.4061988071746749      ,  -1.6568154886746620      ,   6.5997417069395964E-002
   79980.000000000000      ,   2.4027972323891960      ,  -1.6884187432770554      , -0.19374169407214339      ,   4.8742898182508536E-002
   80000.000000000000      ,   2.4000623373523662      ,  -2.5163924493296292      , -0.22929407796171306      ,   6.1819604001234651E-002
   80020.000000000000      ,   2.3751059407852413      ,  -3.1404709271252629      , -0.44523749229961374      ,   3.2359271456268643E-002
   80040.000000000000      ,   2.2199469772635072      ,  -3.2811964576806458      , -0.42160928116756352      ,   4.2040153715362606E-002
   80060.000000000000      ,   2.8427249195550450      ,  -3.2712002697658646      ,  0.13617487811742540      ,   1.1161969597094701E-002
   80080.000000000000      ,   2.6274465549229804      ,  -2.7439640254557442      ,   2.4301252027851468      ,  -3.8088434450583512E-002
   80100.000000000000      ,   1.8069938721009773      ,  -1.5289540133633930      ,   1.1167057250479271      ,   4.7546820181159778E-002
   80120.000000000000      ,   3.3057392339434033      ,  -1.1692362753282410      ,  0.83370331391121555      ,   8.2681771877168825E-002
   80140.000000000000      ,   3.5779587687879419      ,  -2.9143878408359862      ,   1.0916981887256214      ,   9.1725466385120524E-002
   80160.000000000000      ,   3.9408407923342819      ,  -3.9506140979211870      ,  0.88120639886810082      ,   6.3550171775985431E-002
   80180.000000000000      ,   3.1610421721017099      ,  -2.6727886349645424      ,   1.3968936469276458      ,  0.11045472773468874     
   80200.000000000000      ,   3.4561481736752668      ,  -3.6017734869564442      ,   1.1869142334142446      ,   9.1370042297596224E-002
   80220.000000000000      ,   4.3201043459536184      ,  -4.6736753015898627      ,   2.1324143196420446      ,   1.8300788195698078E-002
   80240.000000000000      ,   4.0277155495682999      ,  -5.7695059144871843      ,   1.6821264378930836      ,   1.2518510370067614E-002
   80260.000000000000      ,   2.6342866146686252      ,  -5.3906548545396982      ,  0.88985528958452531      ,   1.5735264558736559E-002
   80280.000000000000      ,   2.3084760393378936      ,  -4.9476348489785078      ,   1.3957410014755900      ,  -2.0887179522855896E-002
   80300.000000000000      ,   1.8728973712221799      ,  -3.3712372393693242      ,   2.3732474606263265      ,  -1.6902759419359814E-002
   80320.000000000000      ,   1.3961582273290500      ,  -4.6983072707717994      ,   1.7626637455602894      ,  -1.0330098344911439E-002
   80340.000000000000      ,   1.6802813874475495      ,  -5.5438284746900788      ,   2.0723596388219225      ,   6.7986997457972848E-002
   80360.000000000000      ,   2.7461296531241128      ,  -3.4065282914758539      ,  0.81811640229201377      ,   7.0589875115385489E-002
   80380.000000000000      ,   1.5231181493377404      ,  -2.7961261146965963      , -0.33315070608624509      ,   5.4983607892353077E-002
   80400.000000000000      ,   1.8596117721342975      ,  -3.8124798587634015      ,  -1.3528818805810008      ,   3.9657777858169922E-002
   80420.000000000000      ,   2.1881226164407042      ,  -3.6762811028663935      ,  -1.1974892679256570      ,   5.1518940940217826E-002
   80440.000000000000      ,   1.5856237033507110      ,  -4.9724803439847438      , -0.93812279093228279      ,   7.2297548824697105E-002
   80460.000000000000      ,   2.1422534601342327      ,  -4.9090884487551776      ,  -1.3601640924891578      ,   6.8874325133827144E-002
   80480.000000000000      ,   1.9439991879683756      ,  -4.6618096789056125      , -0.90516559394381968      ,   2.7726940358872968E-002
   80500.000000000000      ,  0.69996462474477350      ,  -5.2465119207998381      , -0.68690751604099853      ,   4.7197585915746361E-002
   80520.000000000000      ,  0.20956481543050656      ,  -3.8905708211831098      , -0.11506250492972042      ,   8.9020896899818083E-002
   80540.000000000000      ,  0.63923507641991273      ,  -3.4996089039006231      ,  0.50071011680197286      ,   4.7963964770664953E-002
   80560.000000000000      ,  0.64460297114671661      ,  -4.5320278253286395      ,  0.68458283963841926      ,  0.11608599840073330     
   80580.000000000000      ,   1.3987237512031330      ,  -4.1849189215211018      ,   1.9422930586501146      ,   6.3050827819206581E-002
   80600.000000000000      ,   1.2093362929619897      ,  -4.7084554930103906      ,   3.1828277414541750      ,   3.1356440456418992E-002
   80620.000000000000      ,   2.1747734204843572      ,  -4.1033984650950845      ,   5.3138753123695812      ,   4.5251665229284012E-002
   80640.000000000000      ,   2.5374235011505402      ,  -3.5691196445196520      ,   5.8250512752404235      ,   4.8719900358418292E-002
   80660.000000000000      ,   1.4637109386482718      ,  -2.6133411853055621      ,   6.4859449318388540      ,  -4.7583983299631864E-002
   80680.000000000000      ,   1.0818730148110294      ,  -3.3725075791186891      ,   5.3451313902248474      ,  -1.7401549408184599E-002
   80700.000000000000      ,   1.2111678203809897      ,  -4.5051686503556398      ,   3.8873821494567178      ,   4.9582526573259920E-003
   80720.000000000000      ,   1.5126418670049524      ,  -5.5259902969217531      ,   3.2131145881661736      ,  -2.8588555484805045E-002
   80740.000000000000      ,   2.1118025265818972      ,  -4.2470586966315453      ,   3.9782782617564929      ,  -9.7786858059453804E-003
   80760.000000000000      ,   1.7696698220675044      ,  -3.3804901569271113      ,   3.2439236222872161      ,   2.1949404781918643E-002
   80780.000000000000      ,   2.6520772871910507      ,  -3.0933829025173725      ,   4.0530875709264569      ,  -9.5466114225242864E-003
   80800.000000000000      ,   2.1924405645730496      ,  -4.2016652565045174      ,   4.6832689622881931      ,  -9.4032847152851623E-003
   80820.000000000000      ,   1.0822155410868766      ,  -4.0095463916675698      ,   4.6983852620004152      ,  -5.0786019025713964E-003
   80840.000000000000      ,  0.93063892842619045      ,  -3.1469963860826193      ,   5.4919257553932201      ,   1.5203224303391639E-002
   80860.000000000000      ,  0.61166370830440853      ,  -5.5464905946380636      ,   5.2907511794197823      ,  -2.2771125142727312E-002
   80880.000000000000      ,   8.1084942677227850E-002 ,  -3.4643923921375381      ,   5.5832449653562009      ,  -5.1244442336543248E-003
   80900.000000000000      ,  0.98383938972209328      ,  -4.0834812634775641      ,   5.4930977284313789      ,  -2.6290989606321861E-002
   80920.000000000000      ,  0.94468809995292746      ,  -4.7587858113987718      ,   5.9781888894188775      ,  -5.5885931193093062E-002
   80940.000000000000      ,  0.64936675153472367      ,  -5.6039077260938210      ,   5.1422936629723264      ,  -5.2571097784957447E-003
   80960.000000000000      ,  0.57181422008892935      ,  -5.5781617406711428      ,   4.4741538490091797      ,  -5.5094566463468539E-002
   80980.000000000000      ,   8.9539235333324224E-003 ,  -5.6844121970489789      ,   3.4826731345859518      ,  -8.9615143085318705E-002
   81000.000000000000      , -0.91766530745999086      ,  -5.0347866404586723      ,   2.8800927625905506      ,  -5.9384307591405644E-002
   81020.000000000000      ,  -1.6258824537966370      ,  -4.7568055197441419      ,   3.3515913065316085      ,   9.1755823484343329E-004
   81040.000000000000      ,  -1.9405757448355252      ,  -4.2418183670911658      ,   3.6398473953533919      ,   3.3162136705196035E-002
   81060.000000000000      , -0.75996638055613885      ,  -5.2180359233163518      ,   3.9108428957214469      ,   6.0309732168253583E-002
   81080.000000000000      ,   1.1968346045011151      ,  -5.8182897062123375      ,   4.0232478965746008      ,   9.8461495652362341E-002
   81100.000000000000      , -0.16206499482460593      ,  -5.4503818906230670      ,   3.5066251239866379      ,   6.0364709819115724E-003
   81120.000000000000      ,  0.43586975831388131      ,  -6.3915191398488389      ,   3.1748356449836530      ,   1.0041655903399837E-003
   81140.000000000000      ,   1.9227034351343659      ,  -6.4346105211668263      ,   4.9838437867206915      ,   2.8700217370489921E-003
   81160.000000000000      ,   1.5050101476541786      ,  -6.9945122120085319      ,   6.3308983125474967      ,   2.0002591115231800E-002
   81180.000000000000      ,   1.7721911466928648      ,  -6.8519836546787953      ,   7.2665303450382721      ,   7.6579284608613990E-002
   81200.000000000000      ,   1.3797999096602167      ,  -7.6556410382949727      ,   7.1410523071119183      ,   3.3879791484168163E-002
   81220.000000000000      ,   2.0213687632347148      ,  -8.1858411549855710      ,   5.2809486258703604      ,   1.4242793619953941E-002
   81240.000000000000      ,   2.8113830963435800      ,  -8.1664008758922630      ,   6.7204995170893387      ,   1.2074331567221578E-002
   81260.000000000000      ,   1.3309839476020757      ,  -6.7113034858084930      ,   5.9059479984599390      ,   6.7464724033971857E-002
   81280.000000000000      ,  0.50399427155765986      ,  -6.5441376057355205      ,   6.0097131749711021      ,  -1.8438477670641329E-003
   81300.000000000000      , -0.18961726565037398      ,  -8.3436192880023246      ,   6.3242778476816266      ,  -9.7570848320864155E-004
   81320.000000000000      , -0.63958743122711503      ,  -8.4310841941157530      ,   6.1070326614856265      ,   3.6494522780252753E-002
   81340.000000000000      , -0.22853926054679241      ,  -7.5606994136488659      ,   6.8219049397361147      ,  -8.0005178495537566E-002
   81360.000000000000      ,   8.2603954399107560E-002 ,  -5.9481283912145351      ,   7.9446613834970741      ,  -1.3063388375049032E-002
   81380.000000000000      ,  0.74140493368821503      ,  -7.7541930296810468      ,   8.0182271309322015      ,  -2.1548629027082052E-002
   81400.000000000000      ,   1.6522513026361738      ,  -7.8363540193211554      ,   8.2287850104793954      ,  -2.3211316584672209E-002
   81420.000000000000      ,   2.1937295750758139      ,  -7.1351135794799996      ,   6.5124245481510483      ,  -8.6515191282280371E-002
   81440.000000000000      ,  0.93433161099912432      ,  -6.4195530811483623      ,   5.2527778755565535      ,  -1.2991113086043594E-002
   81460.000000000000      ,   1.3477529821051832      ,  -6.0389090887115184      ,   5.2909708975245602      ,   7.8985350369839575E-003
   81480.000000000000      ,   1.6937905722402533      ,  -6.3049908015291187      ,   3.8808954750295550      ,   5.5641925480363771E-002
   81500.000000000000      ,   1.4631482254509973      ,  -5.6825057405927240      ,   3.1965340330686387      ,  0.12962531584900314     
   81520.000000000000      ,   1.4403012953959524      ,  -4.7960789870763332      ,   2.2674625906626802      ,   3.8877579706996963E-002
   81540.000000000000      ,   1.1163727274654849      ,  -4.9648214275880234      ,   2.2370554587248623      ,   4.2157622850021850E-002
   81560.000000000000      ,   1.3734455954246705      ,  -4.0280104590046086      ,   3.7093771891088889      ,   4.8524196898763186E-003
   81580.000000000000      ,  0.56227026810421010      ,  -4.0938755497003205      ,   4.9513116216834785      ,  -4.1859431682674461E-003
   81600.000000000000      ,  0.82746135733247994      ,  -4.7406695305736157      ,   6.1812476383387960      ,  -7.6642268204255057E-002
   81620.000000000000      ,  0.29732226989904614      ,  -6.2615140440569244      ,   7.3864353909409166      ,  -4.5545337162076420E-002
   81640.000000000000      ,  0.81504745605357543      ,  -5.2954609146226481      ,   7.4758137018657411      ,  -2.1220226258096546E-002
   81660.000000000000      ,  0.42165630431468609      ,  -5.8458288173904860      ,   9.0828456772165644      ,  -5.8180611984862213E-002
   81680.000000000000      ,   1.3909387578476629      ,  -4.9762542306521507      ,   7.4187309764548672      ,  -7.8691691091557617E-002
   81700.000000000000      ,   1.1016728961334010      ,  -5.6150342682332930      ,   6.1921439339232514      , -0.11510085464719567     
   81720.000000000000      ,   1.2098438769723900      ,  -6.2523039891707040      ,   5.6875445200566102      ,  -2.8760459909134426E-002
   81740.000000000000      ,  0.92342989848181789      ,  -6.9440833778117161      ,   4.6529305740015889      ,  -7.1199850394725777E-003
   81760.000000000000      ,   1.3617501952289539      ,  -6.2539308419033821      ,   5.2943959395453213      ,  -4.7021945808665158E-002
   81780.000000000000      ,   1.1350044116623932      ,  -4.6440528392334590      ,   4.9893025251852698      ,  -5.2467429401506782E-003
   81800.000000000000      ,  0.94192731509233185      ,  -2.6318319750981547      ,   4.4896007517280969      ,  -8.1144772369118254E-002
   81820.000000000000      ,   1.9772991478611133      ,  -2.2459419213500746      ,   4.0415601974021405      ,  -9.1419637437584605E-002
   81840.000000000000      ,   2.1700690674601115      ,  -1.2364189038304232      ,   4.5164536008446969      ,  -5.7764860088784571E-002
   81860.000000000000      ,   2.3618846280063264      ,  -2.8533507007165495      ,   4.1268104670400136      ,  -2.6513681181031701E-004
   81880.000000000000      ,   2.2339816353131630      ,  -3.1248922547738820      ,   4.1058202385242213      ,   1.6165817766517678E-002
   81900.000000000000      ,   1.4714915914983806      ,  -2.0065161873475366      ,   3.0956171175209657      ,   3.0068903247473085E-002
   81920.000000000000      ,   1.5943122647016419      ,  -1.7394185144317149      ,   3.6350501585881392      ,  -4.4861096247009326E-002
   81940.000000000000      ,  0.77463481890789299      ,  -2.0605980787195950      ,   4.2817893848150339      ,  -5.9178378077539999E-002
   81960.000000000000      ,   1.7430540727966675      ,  -1.5801958606771018      ,   5.4399741788418439      ,  -1.4839434016767988E-002
   81980.000000000000      ,  0.91009303217595416      ,  -1.7139078023101524      ,   5.3958924283723073      ,  -1.0624151248597660E-002
   82000.000000000000      ,   1.3726675524392653      ,  -2.2308924473396265      ,   6.0979768968752603      ,   1.6256336595181258E-002
   82020.000000000000      ,  0.81768033457691680      ,  -3.3594107298342797      ,   5.8396249608796511      ,  -3.9743672515575298E-002
   82040.000000000000      ,   1.4517476590411342      ,  -2.8348365155142412      ,   6.6088860863695231      , -0.12507095519087894     
   82060.000000000000      ,   2.4987721753082335      ,  -2.3511458560384297      ,   6.5933405617435872      ,  -6.7777054016752825E-002
   82080.000000000000      ,   2.0269565621292891      ,  -1.3374490199825557      ,   5.5832957358291910      ,  -4.3066020490624968E-002
   82100.000000000000      ,   1.4084592364637398      ,  -1.6548937196381310      ,   4.0775849754724094      ,   3.0758528502312938E-002
   82120.000000000000      ,  0.98618034366229446      ,  -1.2343673328912486      ,   3.0573416904779904      ,  -7.6982900809146076E-002
   82140.000000000000      ,   1.2837604150539446      , -0.16555456933884136      ,   3.1551199811756350      , -0.12937427476371438     
   82160.000000000000      ,   1.5658154745213106      , -0.80500694517964466      ,   4.3769232417565522      ,  -8.9675557439536938E-002
   82180.000000000000      ,  -9.4267503553970539E-002 ,  -1.7252173654963963      ,   4.9044929467927174      ,  -3.2065014798270938E-002
   82200.000000000000      ,  0.45522688012588136      ,  -3.1729879500658797      ,   6.4599867571836675      ,  -5.6173081415075786E-002
   82220.000000000000      ,   6.4485451846111055E-002 ,  -2.6538969697273074      ,   6.4986182778117820      ,  -1.5121272684432138E-002
   82240.000000000000      ,  0.14202599405282168      ,  -2.0009668271091865      ,   6.1393397487600359      ,  -4.1823318568941899E-002
   82260.000000000000      ,  0.30971937143410821      ,  -3.0427630858913810      ,   6.5609080571729574      ,  -1.3663324928762995E-002
   82280.000000000000      ,  0.53518870701424037      ,  -2.7783963217735907      ,   7.3056521398271288      ,  -7.6534220783206156E-003
   82300.000000000000      ,  0.59378560729107632      ,  -2.0995604640105974      ,   7.1379420504914108      ,   9.6740388311186129E-002
   82320.000000000000      , -0.81877505228662839      ,  -1.5973906273731937      ,   6.8945134497056380      ,  0.17905727375491545     
   82340.000000000000      ,   8.9701197389274637E-002 ,  -1.6524783087650894      ,   7.5959208355497472      ,   9.6564139686187184E-002
   82360.000000000000      ,  -1.5855741837613513      , -0.67061067451391276      ,   7.3036259940919885      ,   2.4630760964101168E-002
   82380.000000000000      ,  -1.2482961829071200      ,  0.65813514831114084      ,   7.2550560156259021      ,   6.4897804063754226E-003
   82400.000000000000      , -0.89340531679243629      ,   3.9932314370758101E-002 ,   6.1077277777022356      ,  -1.1502627266910037E-002
   82420.000000000000      ,  -1.4167987434439802      ,  -1.1476043112678977      ,   7.4745142054835192      ,  -5.9946429797490978E-002
