 t[s],u[ft/s],v[ft/s],w[ft/s],p[rad/s],q[rad/s],r[rad/s],x[ft],y[ft],z[ft],e0,ex,ey,ez,aileron[deg],elevator[deg],rudder[deg],throttle,aileron_dot[rad/s],elevator_dot[rad/s],rudder_dot[rad/s],throttle_dot,longitude[deg], latitude[deg], azimuth[deg]
46.5599999999993,346.374997892302,0.245498845911313,48.4048593402540,-0.433261245026831E-2,0.116184389748332E-1,0.308294356578755E-1,10523.7324647689,10199.0407221456,-915.713332052293,0.697773370582453,0.758527861383208E-1,0.168534223029731,0.692065671601201,0.570693959470564E-2,-9.38855161723508,-0.293852071160388,0.758642160730359E-1,0.249634646369027E-5,0.837829149698694E-4,-0.441485614081293E-4,0.108246558388315E-2,0.288651695142375E-1,0.279745613504426E-1,90.8505139569820
46.5699999999993,346.374887041328,0.245444771081958,48.4044196728020,-0.433267094051450E-2,0.116166953517538E-1,0.308294385267860E-1,10523.8432653321,10202.5363750854,-915.712532244292,0.697658534373702,0.758234475530856E-1,0.168548067995449,0.692181278995397,0.570836937695527E-2,-9.38850335631018,-0.293877444715881,0.758750276458226E-1,0.247867129811283E-5,0.841013520152024E-4,-0.441267200672622E-4,0.107982164791842E-2,0.288654734247051E-1,0.279841494393922E-1,90.8695513535739
46.5799999999993,346.374780362931,0.245390711291303,48.4039775003222,-0.433272869861959E-2,0.116149505324974E-1,0.308294412048410E-1,10523.9529034121,10206.0320629939,-915.711749540210,0.697543680388897,0.757941127109695E-1,0.168561902021931,0.692296866679763,0.570978901185795E-2,-9.38845491287768,-0.293902805721774,0.758858127398750E-1,0.246104184641969E-5,0.844179426305400E-4,-0.441049005004960E-4,0.107716997499723E-2,0.288657741466436E-1,0.279937376242563E-1,90.8885884161763
46.5899999999993,346.374677848611,0.245336666550832,48.4035328344669,-0.433278572553810E-2,0.116132045425073E-1,0.308294436926655E-1,10524.0613790088,10209.5277855218,-915.710983911437,0.697428808633393,0.757647816203871E-1,0.168575725108409,0.692412434650329,0.571119852572889E-2,-9.38840628799896,-0.293928154190614,0.758965712780842E-1,0.244345822564992E-5,0.847326870538758E-4,-0.440831028042714E-4,0.107451061731460E-2,0.288660716800530E-1,0.280033259040771E-1,90.9076251444110
46.5999999999993,346.374579489835,0.245282636871965,48.4030856868932,-0.433284202223209E-2,0.116114574071822E-1,0.308294459908851E-1,10524.1686921226,10213.0235423199,-915.710235329209,0.697313919112524,0.757354542896626E-1,0.168589537254201,0.692527982903135,0.571259794495018E-2,-9.38835748273531,-0.293953490135002,0.759073031838635E-1,0.242592055147195E-5,0.850455855465668E-4,-0.440613270746100E-4,0.107184362704495E-2,0.288663660249340E-1,0.280129142778967E-1,90.9266615379050
46.6099999999993,346.374485278037,0.245228622266066,48.4026360692626,-0.433289758967120E-2,0.116097091518761E-1,0.308294481001265E-1,10524.2748427537,10216.5193330389,-915.709503764605,0.697199011831604,0.757061307270297E-1,0.168603338458715,0.692643511434239,0.571398729597018E-2,-9.38830849814781,-0.293978813567595,0.759180083811476E-1,0.240842893889095E-5,0.853566383936503E-4,-0.440395734069540E-4,0.106916905634139E-2,0.288666571812874E-1,0.280225027447570E-1,90.9456975962905
46.6199999999993,346.374395204615,0.245174622744435,48.4021839932412,-0.433295242883252E-2,0.116079598018981E-1,0.308294500210172E-1,10524.3798309027,10220.0151573295,-915.708789188554,0.697084086795921,0.756768109406314E-1,0.168617128721447,0.692759020239713,0.571536660530311E-2,-9.38825933529740,-0.294004124501104,0.759286867943926E-1,0.239098350195660E-5,0.856658459025606E-4,-0.440178418963961E-4,0.106648695733512E-2,0.288669451491148E-1,0.280320913036998E-1,90.9647333192054
46.6299999999993,346.374309260936,0.245120638318314,48.4017294704992,-0.433300654070065E-2,0.116062093825122E-1,0.308294517541855E-1,10524.4836565703,10223.5110148422,-915.708091571830,0.696969144010747,0.756474949385207E-1,0.168630908041979,0.692874509315642,0.571673589952844E-2,-9.38820999524483,-0.294029422948297,0.759393383485761E-1,0.237358435371580E-5,0.859732084034529E-4,-0.439961326375202E-4,0.106379738213487E-2,0.288672299284178E-1,0.280416799537666E-1,90.9837687062925
46.6399999999993,346.374227438334,0.245066668998885,48.4012725127109,-0.433305992626760E-2,0.116044579189371E-1,0.308294533002607E-1,10524.5863197571,10227.0069052276,-915.707410885055,0.696854183481327,0.756181827286602E-1,0.168644676419979,0.692989978658125,0.571809520529043E-2,-9.38816047905065,-0.294054708921992,0.759499629691965E-1,0.235623160664363E-5,0.862787262509707E-4,-0.439744457245189E-4,0.106110038282615E-2,0.288675115191988E-1,0.280512686939989E-1,91.0028037572001
46.6499999999993,346.374149728108,0.245012714797267,48.4008131315546,-0.433311258653278E-2,0.116027054363456E-1,0.308294546598726E-1,10524.6878204643,10230.5028281361,-915.706747098700,0.696739205212888,0.755888743189225E-1,0.168658433855203,0.693105428263278,0.571944454929763E-2,-9.38811078777520,-0.294079982435066,0.759605605822727E-1,0.233892537185202E-5,0.865823998215446E-4,-0.439527812510891E-4,0.105839601147074E-2,0.288677899214605E-1,0.280608575234378E-1,91.0218384715819
46.6599999999993,346.374076121526,0.244958775724523,48.4003513387124,-0.433316452250300E-2,0.116009519598651E-1,0.308294558336521E-1,10524.7881586929,10233.9987832180,-915.706100183086,0.696624209210633,0.755595697170900E-1,0.168672180347494,0.693220858127229,0.572078395832226E-2,-9.38806092247860,-0.294105243500444,0.759711311143446E-1,0.232166575982138E-5,0.868842295151881E-4,-0.439311393104961E-4,0.105568432010599E-2,0.288680651352058E-1,0.280704464411245E-1,91.0408728490967
46.6699999999993,346.374006609823,0.244904851791652,48.3998871458697,-0.433321573519237E-2,0.115991975145767E-1,0.308294568222309E-1,10524.8873344443,10237.4947701239,-915.705470108382,0.696509195479744,0.755302689308551E-1,0.168685915896781,0.693336268246121,0.572211345919973E-2,-9.38801088422073,-0.294130492131111,0.759816744924719E-1,0.230445287997955E-5,0.871842157556853E-4,-0.439095199955073E-4,0.105296536074423E-2,0.288683371604384E-1,0.280800354460999E-1,91.0599068894087
46.6799999999993,346.373941184202,0.244850943009594,48.3994205647158,-0.433326622562235E-2,0.115974421255154E-1,0.308294576262412E-1,10524.9853477198,10240.9907885037,-915.704856844610,0.696394164025383,0.755009719678206E-1,0.168699640503077,0.693451658616111,0.572343307882822E-2,-9.38796067406123,-0.294155728340099,0.759921906442347E-1,0.228728684128298E-5,0.874823589879495E-4,-0.438879233985082E-4,0.105023918537217E-2,0.288686059971621E-1,0.280896245374045E-1,91.0789405921872
46.6899999999993,346.373879835833,0.244797049389229,48.3989516069431,-0.433331599482163E-2,0.115956858176698E-1,0.308294582463164E-1,10525.0821985211,10244.4868380079,-915.704260361642,0.696279114852687,0.754716788354992E-1,0.168713354166484,0.693567029233371,0.572474284416807E-2,-9.38791029305944,-0.294180952140498,0.760026794977325E-1,0.227016775109645E-5,0.877786596812704E-4,-0.438663496113723E-4,0.104750584595025E-2,0.288688716453814E-1,0.280992137140791E-1,91.0979739571070
46.6999999999993,346.373822555855,0.244743170941378,48.3984802842470,-0.433336504382618E-2,0.115939286159816E-1,0.308294586830904E-1,10525.1778868499,10247.9829182865,-915.703680629204,0.696164047966776,0.754423895413141E-1,0.168727056887188,0.693682380094087,0.572604278224123E-2,-9.38785974227448,-0.294206163545446,0.760131409815845E-1,0.225309571640714E-5,0.880731183272426E-4,-0.438447987255094E-4,0.104476539441203E-2,0.288691341051010E-1,0.281088029751638E-1,91.1170069838481
46.7099999999993,346.373769335375,0.244689307676797,48.3980066083260,-0.433341337367916E-2,0.115921705453458E-1,0.308294589371980E-1,10525.2724127081,10251.4790289896,-915.703117616873,0.696048963372744,0.754131040925988E-1,0.168740748665459,0.693797711194458,0.572733292013080E-2,-9.38780902276514,-0.294231362568138,0.760235750249290E-1,0.223607084304477E-5,0.883657354390042E-4,-0.438232708318880E-4,0.104201788266361E-2,0.288693933763261E-1,0.281183923196990E-1,91.1360396720956
46.7199999999993,346.373720165468,0.244635459606187,48.3975305908815,-0.433346098543092E-2,0.115904116306104E-1,0.308294590092746E-1,10525.3657760977,10254.9751697672,-915.702571294081,0.695933861075666,0.753838224965974E-1,0.168754429501655,0.693913022530698,0.572861328498056E-2,-9.38775813558992,-0.294256549221818,0.760339815574233E-1,0.221909323627198E-5,0.886565115541137E-4,-0.438017660210666E-4,0.103926336258296E-2,0.288696494590623E-1,0.281279817467246E-1,91.1550720215400
46.7299999999993,346.373675037177,0.244581626740185,48.3970522436176,-0.433350788013896E-2,0.115886518965759E-1,0.308294588999566E-1,10525.4579770209,10258.4713402692,-915.702041630114,0.695818741080594,0.753545447604646E-1,0.168768099396216,0.694028314099035,0.572988390399450E-2,-9.38770708180700,-0.294281723519783,0.760443605092432E-1,0.220216300039984E-5,0.889454472316082E-4,-0.437802843831462E-4,0.103650188601936E-2,0.288699023533156E-1,0.281375712552804E-1,91.1741040318769
46.7399999999993,346.373633941515,0.244527809089369,48.3965715782406,-0.433355405886787E-2,0.115868913679952E-1,0.308294586098808E-1,10525.5490154802,10261.9675401455,-915.701528594113,0.695703603392561,0.753252708912656E-1,0.168781758349669,0.694143585895712,0.573114480443614E-2,-9.38765586247424,-0.294306885475382,0.760547118110832E-1,0.218528023824048E-5,0.892325430540189E-4,-0.437588260076390E-4,0.103373350479277E-2,0.288701520590926E-1,0.281471608444061E-1,91.1931357028073
46.7499999999993,346.373596869465,0.244474006664256,48.3960886064596,-0.433359952268935E-2,0.115851300695739E-1,0.308294581396850E-1,10525.6388914779,10265.4637690459,-915.701032155076,0.695588448016575,0.752960008959766E-1,0.168795406362625,0.694258837916984,0.573239601362811E-2,-9.38760447864916,-0.294332035102014,0.760650353941554E-1,0.216844505260810E-5,0.895177996251577E-4,-0.437373909837880E-4,0.103095827069324E-2,0.288703985764000E-1,0.281567505131412E-1,91.2121670340373
46.7599999999993,346.373563811975,0.244420219475302,48.3956033399855,-0.433364427268214E-2,0.115833680259692E-1,0.308294574900077E-1,10525.7276050168,10268.9600266202,-915.700552281857,0.695473274957626,0.752667347814847E-1,0.168809043435776,0.694374070159123,0.573363755895160E-2,-9.38755293138891,-0.294357172413132,0.760753311901900E-1,0.215165754459844E-5,0.898012175709846E-4,-0.437159794002869E-4,0.102817623548028E-2,0.288706419052452E-1,0.281663402605249E-1,91.2311980252782
46.7699999999993,346.373534759967,0.244366447532903,48.3951157905316,-0.433368830993199E-2,0.115816052617905E-1,0.308294566614879E-1,10525.8151560997,10272.4563125180,-915.700088943166,0.695358084220680,0.752374725545879E-1,0.168822669569903,0.694489282618410,0.573486946784596E-2,-9.38750122175028,-0.294382297422236,0.760855991314345E-1,0.213491781534361E-5,0.900827975419892E-4,-0.436945913453633E-4,0.102538745088226E-2,0.288708820456359E-1,0.281759300855964E-1,91.2502286762465
46.7799999999993,346.373509704330,0.244312690847396,48.3946259698128,-0.433373163553164E-2,0.115798418015986E-1,0.308294556547656E-1,10525.9015447295,10275.9526263890,-915.699642107574,0.695242875810683,0.752082142219953E-1,0.168836284765867,0.694604475291146,0.573609176780805E-2,-9.38744935078970,-0.294407410142879,0.760958391506535E-1,0.211822596391768E-5,0.903625402086839E-4,-0.436732269067851E-4,0.102259196859581E-2,0.288711189975802E-1,0.281855199873946E-1,91.2692589866640
46.7899999999993,346.373488635924,0.244258949429055,48.3941338895460,-0.433377425058079E-2,0.115780776699059E-1,0.308294544704812E-1,10525.9867709093,10279.4489678826,-915.699211743509,0.695127649732559,0.751789597903273E-1,0.168849889024613,0.694719648173642,0.573730448639172E-2,-9.38739731956318,-0.294432510588664,0.761060511811286E-1,0.210158208953205E-5,0.906404462648510E-4,-0.436518861718798E-4,0.101978984028526E-2,0.288713527610867E-1,0.281951099649582E-1,91.2882889562575
46.7999999999993,346.373471545577,0.244205223288094,48.3936395614494,-0.433381615618605E-2,0.115763128911760E-1,0.308294531092760E-1,10526.0708346424,10282.9453366485,-915.698797819259,0.695012405991211,0.751497092661155E-1,0.168863482347171,0.694834801262224,0.573850765120750E-2,-9.38734512912634,-0.294457598773244,0.761162351566576E-1,0.208498629019851E-5,0.909165164264111E-4,-0.436305692275978E-4,0.101698111758197E-2,0.288715833361642E-1,0.282047000173258E-1,91.3073185847591
46.8099999999993,346.373458424090,0.244151512434668,48.3931429972430,-0.433385735346093E-2,0.115745474898236E-1,0.308294515717918E-1,10526.1537359323,10286.4417323359,-915.698400302973,0.694897144591520,0.751204626558029E-1,0.168877064734651,0.694949934553231,0.573970128992191E-2,-9.38729278053438,-0.294482674710321,0.761263910115549E-1,0.206843866275635E-5,0.911907514318139E-4,-0.436092761602570E-4,0.101416585208379E-2,0.288718107228222E-1,0.282142901435358E-1,91.3263478719062
46.8199999999993,346.373449262231,0.244097816878868,48.3926442086477,-0.433389784352578E-2,0.115727814902142E-1,0.308294498586711E-1,10526.2354747824,10289.9381545943,-915.698019162659,0.694781865538346,0.750912199657440E-1,0.168890636188250,0.695065048043016,0.574088543025694E-2,-9.38724027484205,-0.294507738413649,0.761365186806501E-1,0.205193930336493E-5,0.914631520404968E-4,-0.435880070558540E-4,0.101134409535445E-2,0.288720349210704E-1,0.282238803426264E-1,91.3453768174409
46.8299999999993,346.373444050741,0.244044136630729,48.3921432073858,-0.433393762750779E-2,0.115710149166640E-1,0.308294479705572E-1,10526.3160511966,10293.4346030729,-915.697654366190,0.694666568836529,0.750619812022050E-1,0.168904196709242,0.695180141727948,0.574206009998969E-2,-9.38718761310369,-0.294532789897028,0.761466180992889E-1,0.203548830761619E-5,0.917337190341692E-4,-0.435667619998776E-4,0.100851589892294E-2,0.288722559309191E-1,0.282334706136355E-1,91.3644054211109
46.8399999999993,346.373442780331,0.243990471700221,48.3916400051804,-0.433397670654092E-2,0.115692477934394E-1,0.308294459080939E-1,10526.3954651786,10296.9310774210,-915.697305881300,0.694551254490885,0.750327463713639E-1,0.168917746298988,0.695295215604407,0.574322532695176E-2,-9.38713479637315,-0.294557829174309,0.761566892033316E-1,0.201908576963754E-5,0.920024532172443E-4,-0.435455410774104E-4,0.100568131428296E-2,0.288724737523788E-1,0.282430609556011E-1,91.3834336826689
46.8499999999992,346.373445441682,0.243936822097256,48.3911346137557,-0.433401508176592E-2,0.115674801447574E-1,0.308294436719257E-1,10526.4737167325,10300.4275772876,-915.696973675585,0.694435922506212,0.750035154793103E-1,0.168931284958928,0.695410269668788,0.574438113902873E-2,-9.38708182570385,-0.294582856259391,0.761667319291536E-1,0.200273178303722E-5,0.922693554156363E-4,-0.435243443729787E-4,0.100284039289230E-2,0.288726883854605E-1,0.282526513675608E-1,91.4024616018726
46.8599999999992,346.373452025448,0.243883187831684,48.3906270448361,-0.433405275433024E-2,0.115657119947849E-1,0.308294412626975E-1,10526.5508058625,10303.9241023219,-915.696657716506,0.694320572887284,0.749742885320459E-1,0.168944812690585,0.695525303917500,0.574552756415960E-2,-9.38702870214868,-0.294607871166223,0.761767462136447E-1,0.198642644020800E-5,0.925344264760728E-4,-0.435031719707505E-4,0.999993186172273E-3,0.288728998301758E-1,0.282622418485521E-1,91.4214891784851
46.8699999999992,346.373462522251,0.243829568913295,48.3901173101470,-0.433408972538803E-2,0.115639433676384E-1,0.308294386810551E-1,10526.6267325728,10307.4206521728,-915.696357971391,0.694205205638856,0.749450655354843E-1,0.168958329495564,0.695640318346963,0.574666463033637E-2,-9.38697542676009,-0.294632873908799,0.761867319942085E-1,0.197016983313142E-5,0.927976672680787E-4,-0.434820239543744E-4,0.997139745507087E-3,0.288731080865363E-1,0.282718323976122E-1,91.4405164122742
46.8799999999992,346.373476922689,0.243775965351818,48.3896054214140,-0.433412599610011E-2,0.115621742873845E-1,0.308294359276448E-1,10526.7014968680,10310.9172264894,-915.696074407431,0.694089820765660,0.749158464954515E-1,0.168971835375551,0.695755312953615,0.574779236560358E-2,-9.38692200058998,-0.294657864501165,0.761966892087624E-1,0.195396205257032E-5,0.930590786828328E-4,-0.434609004070325E-4,0.994280122243321E-3,0.288733131545544E-1,0.282814230137783E-1,91.4595433030132
46.8899999999992,346.373495217327,0.243722377156923,48.3890913903627,-0.433416156763390E-2,0.115604047780390E-1,0.308294330031135E-1,10526.7750987526,10314.4138249205,-915.695806991683,0.693974418272407,0.748866314176857E-1,0.168985330332311,0.695870287733904,0.574891079805767E-2,-9.38686842468976,-0.294682842957411,0.762066177957371E-1,0.193780318850274E-5,0.933186616327479E-4,-0.434398014114928E-4,0.991414367689305E-3,0.288735150342428E-1,0.282910136960871E-1,91.4785698504804
46.8999999999992,346.373517396705,0.243668804338215,48.3885752287191,-0.433419644116347E-2,0.115586348635670E-1,0.308294299081086E-1,10526.8475382314,10317.9104471149,-915.695555691072,0.693858998163789,0.748574203078373E-1,0.168998814367692,0.695985242684292,0.575001995584653E-2,-9.38681470011027,-0.294707809291678,0.762165176940763E-1,0.192169332990252E-5,0.935764170531096E-4,-0.434187270500171E-4,0.988542533114547E-3,0.288737137256145E-1,0.283006044435756E-1,91.4975960544589
46.9099999999992,346.373543451333,0.243615246905244,48.3880569482090,-0.433423061786939E-2,0.115568645678827E-1,0.308294266432782E-1,10526.9188153093,10321.4070927213,-915.695320472392,0.693743560444474,0.748282131714694E-1,0.169012287483622,0.696100177801258,0.575111986716894E-2,-9.38676082790187,-0.294732763518150,0.762263888432360E-1,0.190563256489931E-5,0.938323458980927E-4,-0.433976774044630E-4,0.985664669749154E-3,0.288739092286829E-1,0.283101952552801E-1,91.5166219147372
46.9199999999992,346.373573371695,0.243561704867494,48.3875365605579,-0.433426409893881E-2,0.115550939148492E-1,0.308294232092709E-1,10526.9889299915,10324.9037613884,-915.695101302303,0.693628105119112,0.747990100140576E-1,0.169025749682109,0.696215093081289,0.575221056027421E-2,-9.38670680911430,-0.294757705651061,0.762362311831843E-1,0.188962098120952E-5,0.940864491459347E-4,-0.433766525561999E-4,0.982780828783224E-3,0.288741015434620E-1,0.283197861302371E-1,91.5356474311089
46.9299999999992,346.373607148245,0.243508178234391,48.3870140774909,-0.433429688556535E-2,0.115533229282783E-1,0.308294196067358E-1,10527.0578822831,10328.4004527649,-915.694898147335,0.693512632192329,0.747698108409904E-1,0.169039200965241,0.696329988520890,0.575329206346159E-2,-9.38665264479677,-0.294782635704692,0.762460446544013E-1,0.187365866490794E-5,0.943387277947783E-4,-0.433556525860920E-4,0.979891061366344E-3,0.288742906699661E-1,0.283293770674827E-1,91.5546726033723
46.9399999999992,346.373644771412,0.243454667015300,48.3864895107328,-0.433432897894912E-2,0.115515516319302E-1,0.308294158363226E-1,10527.1256721894,10331.8971664992,-915.694710973888,0.693397141668732,0.747406156575689E-1,0.169052641335187,0.696444864116576,0.575436440507970E-2,-9.38659833599789,-0.294807553693368,0.762558291978780E-1,0.185774570169960E-5,0.945891828639317E-4,-0.433346775746085E-4,0.976995418606930E-3,0.288744766082098E-1,0.283389680660529E-1,91.5736974313310
46.9499999999992,346.373686231597,0.243401171219526,48.3859628720074,-0.433436038029663E-2,0.115497800495137E-1,0.308294118986816E-1,10527.1922997160,10335.3939022398,-915.694539748235,0.693281633552906,0.747114244690073E-1,0.169066070794194,0.696559719864879,0.575542761352611E-2,-9.38654388376570,-0.294832459631461,0.762655847551166E-1,0.184188217617672E-5,0.948378153947586E-4,-0.433137276017595E-4,0.974093951571737E-3,0.288746593582083E-1,0.283485591249835E-1,91.5927219147938
46.9599999999992,346.373731519173,0.243347690856311,48.3854341730380,-0.433439109082081E-2,0.115480082046853E-1,0.308294077944635E-1,10527.2577648685,10338.8906596351,-915.694384436516,0.693166107849416,0.746822372804329E-1,0.169079489344588,0.696674555762341,0.575648171724685E-2,-9.38648928914762,-0.294857353533390,0.762753112681297E-1,0.182606817244105E-5,0.950846264499980E-4,-0.432928027470332E-4,0.971186711285203E-3,0.288748389199771E-1,0.283581502433100E-1,91.6117460535741
46.9699999999992,346.373780624487,0.243294225934839,48.3849034255466,-0.433442111174097E-2,0.115462361210499E-1,0.308294035243197E-1,10527.3220676527,10342.3874383335,-915.694245004746,0.693050564562804,0.746530540968862E-1,0.169092896988775,0.696789371805519,0.575752674473597E-2,-9.38643455319044,-0.294882235413618,0.762850086794398E-1,0.181030377344754E-5,0.953296171130463E-4,-0.432719030895305E-4,0.968273748728937E-3,0.288750152935321E-1,0.283677414200679E-1,91.6307698474906
46.9799999999992,346.373833537860,0.243240776464230,48.3843706412543,-0.433445044428273E-2,0.115444638221600E-1,0.308293990889018E-1,10527.3852080746,10345.8842379832,-915.694121418814,0.692935003697594,0.746238749233210E-1,0.169106293729241,0.696904167990983,0.575856272453484E-2,-9.38637967694035,-0.294907105286655,0.762946769320792E-1,0.179458906097446E-5,0.955727884885309E-4,-0.432510287077960E-4,0.965355114841160E-3,0.288751884788896E-1,0.283773326542923E-1,91.6497932963669
46.9899999999992,346.373890249583,0.243187342453547,48.3838358318810,-0.433447908967804E-2,0.115426913315155E-1,0.308293944888621E-1,10527.4471861403,10349.3810582324,-915.694013644479,0.692819425258287,0.745946997646045E-1,0.169119679568547,0.697018944315316,0.575958968523167E-2,-9.38632466144287,-0.294931963167054,0.763043159695892E-1,0.177892411621421E-5,0.958141417011879E-4,-0.432301796800259E-4,0.962430860516106E-3,0.288753584760663E-1,0.283869239450184E-1,91.6688164000319
46.9999999999992,346.373950749926,0.243133923911789,48.3832990091448,-0.433450704916508E-2,0.115409186725640E-1,0.308293897248535E-1,10527.5080018561,10352.8778987292,-915.693921647377,0.692703829249364,0.745655286255175E-1,0.169133054509336,0.697133700775115,0.576060765546112E-2,-9.38626950774290,-0.294956809069414,0.763139257360198E-1,0.176330901952495E-5,0.960536778980050E-4,-0.432093560838038E-4,0.959501036603442E-3,0.288755252850794E-1,0.283965152912809E-1,91.6878391583190
47.0099999999992,346.374015029129,0.243080520847896,48.3827601847628,-0.433453432398831E-2,0.115391458687001E-1,0.308293847975292E-1,10527.5676552282,10356.3747591216,-915.693845393019,0.692588215675285,0.745363615107546E-1,0.169146418554327,0.697248437366989,0.576161666390370E-2,-9.38621421688463,-0.294981643008378,0.763235061759296E-1,0.174774385027092E-5,0.962913982462379E-4,-0.431885579964326E-4,0.956565693907771E-3,0.288756889059464E-1,0.284061066921144E-1,91.7068615710669
47.0199999999992,346.374083077407,0.243027133270747,48.3822193704498,-0.433456091539836E-2,0.115373729432656E-1,0.308293797075429E-1,10527.6261462633,10359.8716390577,-915.693784846790,0.692472584540489,0.745071984249240E-1,0.169159771706317,0.697363154087561,0.576261673928549E-2,-9.38615878991161,-0.295006464998635,0.763330572343846E-1,0.173222868745218E-5,0.965273039336581E-4,-0.431677854946801E-4,0.953624883188037E-3,0.288758493386853E-1,0.284156981465535E-1,91.7258836381193
47.0299999999992,346.374154884950,0.242973761189160,48.3816765779193,-0.433458682465207E-2,0.115355999195491E-1,0.308293744555487E-1,10527.6834749681,10363.3685381853,-915.693739973955,0.692356935849395,0.744780393725480E-1,0.169173113968182,0.697477850933467,0.576360791037745E-2,-9.38610322786670,-0.295031275054916,0.763425788569585E-1,0.171676360847561E-5,0.967613961686725E-4,-0.431470386548863E-4,0.950678655156952E-3,0.288760065833143E-1,0.284252896536323E-1,91.7449053593246
47.0399999999992,346.374230441922,0.242920404611893,48.3811318188823,-0.433461205301237E-2,0.115338268207858E-1,0.308293690422014E-1,10527.7396413493,10366.8654561524,-915.693710739652,0.692241269606400,0.744488843580628E-1,0.169186445342872,0.697592527901355,0.576459020599491E-2,-9.38604753179203,-0.295056073191996,0.763520709897317E-1,0.170134869013792E-5,0.969936761820471E-4,-0.431263175527387E-4,0.947727060480448E-3,0.288761606398522E-1,0.284348812123850E-1,91.7639267345365
47.0499999999992,346.374309738461,0.242867063547641,48.3805851050480,-0.433463660174834E-2,0.115320536701576E-1,0.308293634681559E-1,10527.7946454139,10370.3623926065,-915.693697108900,0.692125585815881,0.744197333858189E-1,0.169199765833418,0.697707184987889,0.576556365499710E-2,-9.38599170272904,-0.295080859424694,0.763615335792911E-1,0.168598400853404E-5,0.972241452233811E-4,-0.431056222637597E-4,0.944770149777133E-3,0.288763115083182E-1,0.284444728218454E-1,91.7829477636134
47.0599999999992,346.374392764681,0.242813738005042,48.3800364481232,-0.433466047213510E-2,0.115302804907926E-1,0.308293577340677E-1,10527.8484871692,10373.8593471955,-915.693699046597,0.692009884482195,0.743905864600812E-1,0.169213075442925,0.697821822189742,0.576652828628675E-2,-9.38593574171844,-0.295105633767872,0.763709665727296E-1,0.167066963886532E-5,0.974528045629784E-4,-0.430849528628064E-4,0.941807973617751E-3,0.288764591887318E-1,0.284540644810471E-1,91.8019684464185
47.0699999999992,346.374479510669,0.242760427992669,48.3794858598122,-0.433468366545385E-2,0.115285073057651E-1,0.308293518405929E-1,10527.9011666222,10377.3563195670,-915.693716517517,0.691894165609677,0.743614435850290E-1,0.169226374174576,0.697936439503602,0.576748412880944E-2,-9.38587964980020,-0.295130396236434,0.763803699176456E-1,0.165540565518249E-5,0.976796554926651E-4,-0.430643094243347E-4,0.938840582524600E-3,0.288766036811130E-1,0.284636561890237E-1,91.8209887828203
47.0799999999992,346.374569966490,0.242707133519038,48.3789333518169,-0.433470618299175E-2,0.115267341380954E-1,0.308293457883876E-1,10527.9526837806,10380.8533093685,-915.693749486320,0.691778429202643,0.743323047647559E-1,0.169239662031629,0.698051036926171,0.576843121155315E-2,-9.38582342801355,-0.295155146845329,0.763897435621422E-1,0.164019213080312E-5,0.979046993238276E-4,-0.430436920223105E-4,0.935868026970998E-3,0.288767449854820E-1,0.284732479448084E-1,91.8400087726921
47.0899999999992,346.374664122182,0.242653854592603,48.3783789358362,-0.433472802604197E-2,0.115249610107495E-1,0.308293395781087E-1,10528.0030386517,10384.3503162475,-915.693797917541,0.691662675265387,0.743031700032706E-1,0.169252939017419,0.698165614454163,0.576936956354789E-2,-9.38576707739695,-0.295179885609546,0.763990874548274E-1,0.162502913879387E-5,0.981279373888770E-4,-0.430231007303475E-4,0.932890357380738E-3,0.288768831018596E-1,0.284828397474343E-1,91.8590284159118
47.0999999999992,346.374761967760,0.242600591221756,48.3778226235664,-0.433474919590362E-2,0.115231879466394E-1,0.308293332104134E-1,10528.0522312434,10387.8473398514,-915.693861775600,0.691546903802183,0.742740393044963E-1,0.169266205135357,0.698280172084303,0.577029921386527E-2,-9.38571059898809,-0.295204612544118,0.764084015448130E-1,0.160991675077252E-5,0.983493710394416E-4,-0.430025356214622E-4,0.929907624127539E-3,0.288770180302669E-1,0.284924315959344E-1,91.8780477123626
47.1099999999992,346.374863493214,0.242547343414829,48.3772644267007,-0.433476969388171E-2,0.115214149686221E-1,0.308293266859590E-1,10528.1002615634,10391.3443798276,-915.693941024800,0.691431114817283,0.742449126722715E-1,0.169279460388929,0.698394709813332,0.577122019161766E-2,-9.38565399382388,-0.295229327664118,0.764176857817142E-1,0.159485503704577E-5,0.985690016488520E-4,-0.429819967682351E-4,0.926919877534495E-3,0.288771497707255E-1,0.285020234893413E-1,91.8970666619324
47.1199999999992,346.374968688510,0.242494111180095,48.3767043569291,-0.433478952128712E-2,0.115196420995002E-1,0.308293200054035E-1,10528.1471296199,10394.8414358234,-915.694035629326,0.691315308314922,0.742157901103494E-1,0.169292704781696,0.698509227638002,0.577213252595784E-2,-9.38559726294045,-0.295254030984662,0.764269401156494E-1,0.157984406790370E-5,0.987868306092491E-4,-0.429614842428679E-4,0.923927167873562E-3,0.288772783232574E-1,0.285116154266875E-1,91.9160852645139
